# Pointing,RA,DEC,integration time, IDs
P281+13,281.009708333,12.7054366667,0.0,None
P281+10,281.663895833,10.2000902778,0.0,None
P256+73,256.96015,72.7618275,0.0,None
P159+45,159.876470833,44.6221875,8.01, 374349
P281+15,281.2817375,15.2175594444,0.0,None
P150+02,150.132141667,1.90012138889,0.0,None
P118+24,118.932075,24.311265,0.0,None
P275+05,275.168145833,5.13291388889,0.0,None
P163+17,163.881391667,17.0346952778,0.0,None
P318+28,318.563841667,28.0598916667,0.0,None
P150+04,150.4907875,4.41225166667,0.0,None
P109+29,109.0679,29.2694922222,0.0,None
P277+28,277.557220833,27.7407761111,0.0,None
P150+09,150.3224625,9.43162666667,0.0,None
P028+01,28.4317166667,1.04936944444,0.0,None
P278+23,278.445716667,22.7271608333,0.0,None
P354+61,354.3114,60.9909783333,0.0,None
P354+66,354.610541667,66.0107802778,0.0,None
P157+70,157.214129167,69.6958694444,0.0,None
P099+47,99.7284458333,46.77713,0.0,None
P261+18,261.486604167,17.5887322222,0.0,None
P004+16,4.57596666667,15.9045580556,0.0,None
P006+31,6.25714166667,30.9796141667,8.01, 549765
P051+04,51.8764166667,3.75411083333,0.0,None
P001+43,1.23087083333,43.4852713889,0.0,None
P104+67,104.921395833,66.8831233333,0.0,None
P338+26,338.786754167,25.7209366667,8.01, 521960
P287+53,287.512208333,52.9115866667,0.0,None
P219+52,219.181833333,52.4665433333,8.68, 337630
P38Hetdex07,200.13439,49.74803,8.01, 230423
P076+42,76.8979541667,41.5977058333,0.0,None
P004+59,4.39382916667,58.5698202778,0.0,None
P139+42,139.4179,42.0006408333,0.0,None
P107+47,107.2931125,46.8268888889,0.0,None
P202+62,202.442208333,62.4107777778,0.0,None
P202+60,202.265208333,59.90102,8.01, 414811
P305+78,305.577141667,78.1263541667,0.0,None
P020+03,20.7515666667,3.49387305556,0.0,None
P022+24,22.609925,23.5910583333,0.0,None
P25Hetdex09,185.28572,52.12205,8.06, 239642
P082+22,82.8088208333,21.5612338889,0.0,None
P318+16,318.864075,15.5120058333,0.0,None
P178+55,178.085416667,54.7556991667,8.68, 260307
P283+48,283.005666667,47.8590716667,0.0,None
P318+13,318.178375,12.9961852778,0.0,None
P108+12,108.871883333,11.6979075,0.0,None
P355+56,355.517941667,55.9832838889,0.0,None
P318+10,318.501354167,10.4886997222,0.0,None
P126+47,126.2344875,46.9437188889,8.01, 548523
P252+10,252.742154167,10.0008052778,0.0,None
P318+18,318.578645833,18.0197611111,0.0,None
P107+49,107.073170833,49.3348216667,0.0,None
P084+59,84.6243583333,59.2197075,0.0,None
P084+57,84.3270166667,56.7085419444,0.0,None
P180+20,180.214854167,19.6304841667,0.0,None
P084+54,84.4549458333,54.2002316667,0.0,None
P084+52,84.3010833333,51.6897755556,0.0,None
P323+41,323.4657375,40.6503638889,0.0,None
P225+07,225.10555,7.32258222222,0.0,None
P218+55,218.5774625,54.9724102778,8.68, 337628
P225+05,225.801316667,4.81642694444,0.0,None
P225+02,225.248695833,2.30325555556,0.0,None
P257+53,257.530775,52.6998480556,0.0,None
P082+34,82.1629166667,34.106515,0.0,None
P075+62,75.2987,61.6609152778,0.0,None
P300+28,300.974729167,27.9175958333,0.0,None
P075+69,75.973625,69.1903494444,0.0,None
P086+37,86.8849166667,36.6500530556,0.0,None
P238+80,238.1259375,80.1494866667,0.0,None
P292+25,292.887245833,25.3447580556,0.0,None
P214+40,214.928025,39.8949966667,8.01, 352210
P292+23,292.486916667,22.8316297222,0.0,None
P103+29,103.133833333,29.2310258333,0.0,None
P153+04,153.086991667,4.42636055556,0.0,None
P047+16,47.6810083333,16.2709952778,8.02, 573955 576819
P200+22,200.006854167,22.2446808333,0.0,None
P292+28,292.188691667,27.8494233333,0.0,None
P303+40,303.0181,40.4833116667,0.0,None
P066+42,66.5184416667,41.5197802778,0.0,None
P003+31,3.23816666667,30.9533213889,0.0,None
P340+23,340.298833333,23.2239611111,0.0,None
P003+36,3.34085416667,35.974125,8.01, 556762
P342+68,342.7672375,68.415945,0.0,None
P042+56,42.0469291667,56.3820647222,0.0,None
P042+51,42.67785,51.3685283333,0.0,None
P106+32,106.332345833,31.7618236111,0.0,None
P002+18,2.1779,18.3937883333,0.0,None
P290+60,290.764675,60.4635944444,0.0,None
P331+36,331.41075,35.6977330556,0.0,None
P205+67,205.1025,67.4409886111,8.01, 584055
P107+14,107.334441667,14.1981425,0.0,None
P205+65,205.110520833,64.9332047222,8.03, 584597
P080+42,80.3605541667,41.6229944444,0.0,None
P272+23,272.834625,22.6870394444,0.0,None
P331+38,331.244295833,38.2062263889,0.0,None
P34Hetdex06,195.89191,49.74803,8.01, 230411
P251+43,251.436558333,42.6221361111,0.0,None
P015+44,15.5183666667,43.6095694444,0.0,None
P098+84,98.495125,84.3439577778,0.0,None
P053+54,53.5566666667,53.9662741667,0.0,None
P080+14,80.6438583333,14.0153302778,0.0,None
P146+27,146.415458333,26.9806805556,0.0,None
P325+71,325.424116667,70.7751216667,0.0,None
P302+33,302.402116667,32.9488047222,0.0,None
P139+09,139.827333333,9.373455,0.0,None
P291+45,291.6686,45.4145638889,0.0,None
P057+36,57.8829,36.43297,0.0,None
P022+54,22.83595,53.7108877778,0.0,None
P042+11,42.8412541667,11.2110308333,0.0,None
P135+29,135.797816667,29.4309283333,0.0,None
P072+64,72.4090833333,64.1480197222,0.0,None
P161+60,161.084170833,59.6843205556,8.68, 342940
P296+40,296.2133375,40.4299336111,0.0,None
P121+22,121.812041667,21.8187702778,0.0,None
P121+24,121.772816667,24.3285541667,0.0,None
P027+26,27.720825,26.1448030556,8.01, 532377
P102+54,102.188129167,54.3217563889,0.0,None
P044+44,44.1813333333,43.8520202778,0.0,None
P339+28,339.114604167,28.2337902778,8.01, 542099
P198+42,198.793016667,42.3172102778,8.69, 280986
P079+34,79.0367958333,34.0838555556,0.0,None
P198+40,198.067208333,39.8038277778,7.91, 350682 351478
P152+22,152.503483333,21.9938677778,0.0,None
P151+12,151.186754167,11.9464538889,0.0,None
P293+20,293.127120833,20.3264908333,0.0,None
P334+36,334.596841667,35.7249327778,0.0,None
P13Hetdex12,174.67953,45.33236,8.01, 231641
P137+39,137.54885,39.4803341667,0.0,None
P334+38,334.5394625,38.2343330556,0.0,None
P152+09,152.946520833,9.44589111111,0.0,None
P168+62,168.983041667,62.2346591667,0.0,None
P197+60,197.102879167,59.8734913889,8.01, 520750
P168+65,168.554916667,64.7407208333,0.0,None
P341+26,341.660341667,25.7456961111,8.01, 526633
P000+31,0.220020833333,30.9270113889,8.01, 544573
P255+38,255.779766667,37.6306141667,0.0,None
P000+36,0.142591666667,35.9462472222,8.27, 547141
P255+35,255.191545833,35.1169225,0.0,None
P000+38,0.947275,38.4631577778,0.0,None
P255+30,255.0737625,30.0963422222,0.0,None
P226+37,226.396791667,37.4500722222,8.01, 401463
P117+27,117.388175,26.8117675,8.01, 592467
P226+35,226.73865,34.9422555556,0.0,None
P135+24,135.9822875,24.4120475,0.0,None
P16Hetdex13,176.80077,52.12205,8.01, 231633
P125+19,125.297708333,19.3296575,0.0,None
P078+32,78.9573083333,31.5735083333,0.0,None
P211+22,211.196470833,22.3051313889,0.0,None
P120+29,120.942608333,29.3434725,0.0,None
P007+41,7.95205833333,41.0340127778,0.0,None
P119+54,119.972054167,54.4343433333,0.0,None
P213+37,213.3583125,37.3765383333,0.0,None
P033+66,33.0929583333,66.3425730556,0.0,None
P120+27,120.288920833,26.8295402778,0.0,None
P213+32,213.254916667,32.3562727778,0.0,None
P213+30,213.2383,29.8462772222,0.0,None
P098+67,98.3280458333,66.8396816667,0.0,None
P333+71,333.308308333,70.8420294444,0.0,None
P173+32,173.461204167,32.1451194444,0.0,None
P222+27,222.0783,27.3857947222,0.0,None
P040+39,40.71975,38.8038397222,0.0,None
P058+29,58.7079166667,28.9096211111,0.0,None
P026+44,26.2533125,43.7017222222,0.0,None
P072+67,72.0766208333,66.6537494444,0.0,None
P147+52,147.239479167,52.0823422222,0.0,None
P155+27,155.131908333,27.0280552778,8.01, 413282
P155+25,155.890879167,24.5221625,0.0,None
P188+35,188.889333333,34.7355994444,0.0,None
P188+32,188.755308333,32.2250288889,0.0,None
P155+22,155.295470833,22.0089541667,0.0,None
P036+01,36.1983625,1.11497138889,9.01, 569675 570755
P286+28,286.334329167,27.8052005556,0.0,None
P292+15,292.014241667,15.2978666667,0.0,None
P158+37,158.086583333,37.0834608333,0.0,None
P023+16,23.4245791667,16.0677380556,0.0,None
P347+36,347.3607875,35.8349819444,0.0,None
P101+04,101.172591667,4.11748888889,0.0,None
P347+38,347.732929167,38.3481102778,0.0,None
P050+26,50.8094541667,26.3368888889,0.0,None
P050+24,50.8824666667,23.8272186111,0.0,None
P344+01,344.423683333,0.668042777778,0.0,None
P340+18,340.366575,18.2042913889,0.0,None
P344+03,344.451983333,3.17852555556,0.0,None
P111+54,111.073966667,54.3791255556,0.0,None
P276+10,276.4040625,10.1621305556,0.0,None
P108+19,108.8433,19.2280111111,0.0,None
P007+26,7.55091666667,25.9708327778,8.01, 549763
P011+69,11.0946541667,68.6622047222,0.0,None
P007+21,7.8093375,20.9529447222,0.0,None
P279+08,279.932391667,7.67728694444,0.0,None
P041+36,41.8079208333,36.3029908333,0.0,None
P041+34,41.5929583333,33.7912875,0.0,None
P284+45,284.297916667,45.3589955556,0.0,None
P005+61,5.00790416667,61.0841616667,0.0,None
P279+03,279.657216667,2.65491222222,0.0,None
P279+00,279.711291667,0.145091944444,0.0,None
P065+19,65.0187416667,18.9188166667,0.0,None
P228+05,228.399004167,4.83145583333,0.0,None
P187+72,187.767375,72.3626688889,0.0,None
P352+48,352.8396375,48.4315566667,0.0,None
P187+70,187.203104167,69.8534027778,0.0,None
P18Hetdex03,178.92201,49.74803,8.01, 229587
P205+10,205.452791667,9.72352111111,0.0,None
P151+35,151.131866667,34.536375,0.0,None
P304+53,304.713258333,53.0449275,0.0,None
P304+51,304.048433333,50.53018,0.0,None
P304+56,304.88655,55.5556355556,0.0,None
P100+29,100.167654167,29.2116055556,0.0,None
P343+61,343.649333333,60.8984972222,0.0,None
P156+30,156.615975,29.5459813889,0.0,None
P337+16,337.675975,15.6710144444,0.0,None
P123+07,123.3845125,6.76766972222,0.0,None
P30Hetdex06,191.64944,49.74803,8.01, 230409
P203+57,203.432333333,57.3983861111,7.51, 401325
P337+18,337.643125,18.1809944444,0.0,None
P138+52,138.817625,52.0354272222,0.0,None
P138+50,138.9237625,49.5266302778,8.01, 548525
P088+34,88.4176625,34.1509694444,0.0,None
P059+24,59.3741041667,23.8948488889,0.0,None
P059+26,59.4774208333,26.4056938889,0.0,None
P158+09,158.194983333,9.47414583333,0.0,None
P166+10,166.068445833,9.51597194444,0.0,None
P159+52,159.889933333,52.1507205556,8.01, 426445
P010+61,10.3679833333,61.1307736111,0.0,None
P295+58,295.449270833,57.9905833333,0.0,None
P003+13,3.376125,13.3839455556,0.0,None
P176+75,176.678975,74.8099077778,0.0,None
P245+55,245.702583333,55.1329766667,8.03, 560353
P054+44,54.9595875,43.93923,0.0,None
P091+29,91.2725916667,29.1509972222,0.0,None
P299+18,299.532495833,17.8660441667,0.0,None
P191+55,191.557533333,54.8262463889,8.68, 260795
P299+13,299.588070833,12.8462361111,0.0,None
P029+14,29.9956416667,13.6136413889,0.0,None
P336+13,336.780116667,13.1531797222,0.0,None
P336+11,336.933304167,10.6443272222,0.0,None
P029+11,29.6495125,11.1005436111,0.0,None
P163+02,163.081925,1.96971555556,0.0,None
P087+24,87.7107125,24.1063527778,0.0,None
P163+04,163.472345833,4.48205833333,0.0,None
P074+57,74.901125,56.6400547222,0.0,None
P109+52,109.4098375,51.8592394444,0.0,None
P314+33,314.7486875,33.0483855556,0.0,None
P157+02,157.901945833,1.94211638889,0.0,None
P273+45,273.249958333,45.2791527778,0.0,None
P157+07,157.278191667,6.95909916667,0.0,None
P273+20,273.814125,20.1839175,0.0,None
P278+38,278.685979167,37.7886086111,0.0,None
P043+46,43.2342875,46.3539391667,0.0,None
P181+40,181.228408333,39.7150897222,8.01, 402151
P181+42,181.299133333,42.2251769444,8.68, 258199
P043+49,43.7904583333,48.8681202778,0.0,None
P349+03,349.636908333,3.2234975,0.0,None
P219+42,219.820054167,42.4320630556,8.68, 325000
P349+01,349.600883333,0.712945,0.0,None
P021+11,21.7369,11.0329463889,0.0,None
P021+19,21.2825375,18.5594744444,0.0,None
P330+31,330.0838,30.6665725,0.0,None
P093+82,93.9485,81.8312722222,0.0,None
P31Hetdex19,193.77068,47.49272,8.06, 232885
P256+48,256.043566667,47.6711483333,0.0,None
P180+37,180.817966667,37.2031716667,0.0,None
P130+32,130.7102125,31.9114838889,0.0,None
P318+00,318.5382625,0.448185,0.0,None
P180+30,180.436470833,29.6715802778,0.0,None
P318+03,318.530475,2.95851666667,0.0,None
P283+50,283.717291667,50.3738594444,0.0,None
P126+57,126.9492625,56.9853172222,0.0,None
P126+52,126.199641667,51.9624538889,0.0,None
P340+21,340.1129875,20.7122111111,0.0,None
P130+39,130.842308333,39.4417733333,0.0,None
P146+42,146.38975,42.0395022222,8.27, 344340
P097+54,97.7499333333,54.2923055556,0.0,None
P225+12,225.329041667,12.3441008333,0.0,None
P016+24,16.9616375,23.5424152778,0.0,None
P218+68,218.629645833,67.5153808333,8.01, 589833
P218+05,218.010541667,4.77220083333,0.0,None
P246+15,246.427654167,14.9808972222,0.0,None
P291+83,291.4914875,83.0058175,0.0,None
P246+12,246.528975,12.4713708333,0.0,None
P358+84,358.5686875,83.5635055556,0.0,None
P029+19,29.4758875,18.6294936111,0.0,None
P003+06,3.58063333333,5.85518027778,0.0,None
P345+06,345.369020833,5.69687222222,0.0,None
P359+16,359.193470833,15.8576430556,0.0,None
P345+08,345.26995,8.2060325,0.0,None
P153+17,153.05355,16.9767622222,0.0,None
P003+08,3.58035416667,8.36538138889,0.0,None
P153+12,153.832691667,11.9608033333,0.0,None
P103+12,103.585325,11.6638805556,0.0,None
P184+10,184.443645833,9.61226833333,0.0,None
P27Hetdex09,189.5282,47.49272,8.06, 239644
P074+11,74.5215833333,11.46023,0.0,None
P244+25,244.263108333,25.00765,0.0,None
P344+86,344.311654167,85.9057277778,0.0,None
P340+36,340.976616667,35.7799416667,0.0,None
P008+13,8.69715833333,13.4303694444,0.0,None
P309+53,309.021958333,53.0795344444,0.0,None
P008+11,8.5533,10.9188702778,0.0,None
P056+14,56.6416291667,13.8329013889,0.0,None
P298+25,298.619833333,25.3890838889,0.0,None
P042+41,42.3499041667,41.3271675,0.0,None
P072+14,72.641,13.9563316667,0.0,None
P106+04,106.363054167,4.15128138889,0.0,None
P085+67,85.1773833333,66.7491358333,0.0,None
P056+19,56.8111416667,18.8544788889,0.0,None
P117+74,117.869395833,74.4846666667,0.0,None
P331+01,331.480845833,0.5569,0.0,None
P039+16,39.5927541667,16.2044133333,0.0,None
P331+03,331.4905625,3.06721805556,0.0,None
P217+07,217.276545833,7.27826222222,0.0,None
P351+21,351.186216667,20.8081283333,0.0,None
P240+20,240.740575,19.9657302778,0.0,None
P309+56,309.468375,55.5924683333,0.0,None
P109+59,109.992466667,59.3904188889,0.0,None
P060+39,60.6717875,38.9649083333,0.0,None
P309+71,309.733258333,70.6452655556,0.0,None
P125+37,125.670116667,36.9015397222,0.0,None
P127+12,127.379866667,11.8117583333,0.0,None
P060+31,60.7395666667,31.4356694444,0.0,None
P265+45,265.894525,45.2276402778,0.0,None
P268+78,268.1493625,77.8455219444,0.0,None
P060+34,60.2981416667,33.9420519444,0.0,None
P067+49,67.4490541667,49.0559119444,0.0,None
P094+44,94.6098041667,44.2329825,0.0,None
P196+75,196.5499375,74.9139288889,0.0,None
P314+56,314.051483333,55.6298216667,0.0,None
P128+72,128.377325,72.0417994444,0.0,None
P196+72,196.335983333,72.4077472222,0.0,None
P130+62,130.196358333,62.0220163889,0.0,None
P130+60,130.378333333,59.5143586111,0.0,None
P297+43,297.294041667,42.9483305556,0.0,None
P074+59,74.5139833333,59.1462594444,0.0,None
P149+80,149.057908333,79.6670094444,0.0,None
P083+42,83.8245125,41.6479425,0.0,None
P083+44,83.7766958333,44.1573227778,0.0,None
P313+83,313.2397,83.1781369444,0.0,None
P135+37,135.385970833,36.9582138889,0.0,None
P135+34,135.426825,34.4486075,0.0,None
P37Hetdex15,198.01315,52.12205,8.01, 241961
P079+29,79.4229166667,29.0667713889,0.0,None
P102+27,102.891479167,26.7195944444,0.0,None
P332+63,332.883983333,63.3145752778,0.0,None
P243+45,243.866270833,45.0838022222,8.01, 470152
P339+31,339.116129167,30.7438030556,0.0,None
P079+24,79.2048416667,24.0451897222,0.0,None
P160+57,160.3048625,57.1712780556,8.68, 299963
P334+21,334.5789875,20.6647025,0.0,None
P334+23,334.666170833,23.1755319444,0.0,None
P191+60,191.944820833,59.8462372222,0.0,None
P052+67,52.5235166667,66.5022811111,0.0,None
P158+04,158.283291667,4.45430944444,0.0,None
P315+58,315.033754167,58.1470641667,0.0,None
P272+38,272.136345833,37.741805,0.0,None
P081+06,81.6893541667,6.49244583333,0.0,None
P169+55,169.113933333,54.7087325,8.68, 260315
P169+57,169.8652,57.2217694444,8.67, 308333
P040+11,40.2025,11.1893833333,0.0,None
P255+25,255.692283333,25.0804394444,0.0,None
P226+20,226.973420833,19.8838363889,0.0,None
P186+60,186.7909875,59.8193333333,8.03, 527867
P186+65,186.799720833,64.8363583333,8.01, 586499
P164+12,164.417804167,12.017365,0.0,None
P308+86,308.359966667,85.6066016667,0.0,None
P214+02,214.8866125,2.2446425,0.0,None
P095+47,95.9487625,46.75173,0.0,None
P120+39,120.789625,39.3820152778,0.0,None
P045+71,45.52015,71.46068,0.0,None
P045+76,45.6161666667,76.4723969444,0.0,None
P321+11,321.133933333,10.5107083333,0.0,None
P184+25,184.361229167,24.6721944444,0.0,None
P184+27,184.216416667,27.1813888889,0.0,None
P213+27,213.3339125,27.3368625,0.0,None
P213+20,213.213170833,19.8061908333,0.0,None
P213+22,213.9946375,22.3205338889,0.0,None
P321+18,321.300916667,18.0423847222,0.0,None
P098+74,98.5489833333,74.3612594444,0.0,None
P223+35,223.580875,34.9240780556,0.0,None
P223+37,223.135329167,37.4313641667,0.0,None
P137+75,137.3359375,74.5987072222,0.0,None
P311+08,311.284004167,7.91930083333,0.0,None
P027+31,27.413275,31.1622047222,8.01, 593181
P258+63,258.671720833,62.7435472222,0.0,None
P027+39,27.4393666667,38.6922083333,0.0,None
P040+29,40.9735791667,28.7662266667,0.0,None
P222+15,222.3190375,14.8370175,0.0,None
P136+57,136.462233333,57.0404719444,0.0,None
P075+19,75.9705833333,19.0012936111,0.0,None
P069+14,69.9738458333,13.9362516667,0.0,None
P017+51,17.8506833333,51.1585522222,0.0,None
P089+07,89.5053625,6.54798027778,0.0,None
P188+42,188.293604167,42.2617836111,8.68, 343256
P147+40,147.615525,39.5365275,8.27, 344338
P158+20,158.2358375,19.5147072222,0.0,None
P158+22,158.089958333,22.0239444444,0.0,None
P335+26,335.913720833,25.6962691667,8.01, 521520
P347+28,347.932420833,28.3100338889,8.01, 542101
P158+27,158.0382125,27.0436591667,0.0,None
P347+26,347.409366667,25.7954577778,8.01, 554949
P050+34,50.9408208333,33.8676711111,0.0,None
P344+13,344.755975,13.2219344444,0.0,None
P344+11,344.835604167,10.7124575,0.0,None
P347+41,347.390541667,40.8549672222,0.0,None
P298+63,298.450683333,63.03162,0.0,None
P224+15,224.996975,14.8523138889,0.0,None
P133+55,133.341225,54.5134677778,0.0,None
P007+39,7.56235833333,38.5207758333,0.0,None
P005+71,5.1180875,71.1176433333,0.0,None
P051+19,51.341175,18.8107625,0.0,None
P244+23,244.795604167,22.5008183333,0.0,None
P276+20,276.570791667,20.2035969444,0.0,None
P108+27,108.688729167,26.7570963889,0.0,None
P007+33,7.38524583333,33.4994058333,0.0,None
P167+40,167.772870833,39.64462,8.01, 441712
P167+42,167.3223125,42.1521611111,8.01, 441476
P227+55,227.606420833,55.0239258333,8.67, 318036
P227+53,227.684654167,52.5151347222,8.68, 260801
P227+50,227.1102125,50.00243,8.68, 261311
P348+16,348.432254167,15.7639588889,0.0,None
P215+25,215.718291667,24.8400908333,0.0,None
P227+58,227.5054625,57.532425,8.01, 470138
P306+61,306.554945833,60.5871447222,0.0,None
P263+70,263.223925,70.2973994444,0.0,None
P032+69,32.5484166667,68.8458708333,0.0,None
P216+15,216.963695833,14.8068652778,0.0,None
P078+64,78.3535791667,64.1919077778,0.0,None
P113+87,113.634583333,86.8756655556,0.0,None
P061+29,61.6620666667,28.9328972222,0.0,None
P100+39,100.711058333,39.2545538889,0.0,None
P100+34,100.936858333,34.2363711111,0.0,None
P062+54,62.3651583333,54.0356997222,0.0,None
P100+32,100.2442375,31.7218636111,0.0,None
P321+16,321.5506,15.5343461111,0.0,None
P337+21,337.3457625,20.6884102778,0.0,None
P337+23,337.482254167,23.1996661111,0.0,None
P023+29,23.2675833333,28.6167841667,8.01, 563223
P078+67,78.620625,66.7020322222,0.0,None
P105+69,105.29095,69.3930472222,0.0,None
P059+19,59.5466583333,18.8760594444,0.0,None
P138+45,138.0732875,44.5027113889,0.0,None
P088+29,88.3124583333,29.1303347222,0.0,None
P088+27,88.4069666667,26.6210402778,0.0,None
P204+40,204.808866667,39.8397075,0.0,None
P088+22,88.3763375,21.6007719444,0.0,None
P059+14,59.3075875,13.85395,0.0,None
P049+04,49.2811666667,3.73315111111,0.0,None
P054+59,54.3604875,58.9911061111,0.0,None
P245+28,245.416225,27.5246886111,0.0,None
P166+60,166.217220833,59.7114772222,0.0,None
P256+58,256.520033333,57.711565,0.0,None
P176+60,176.4958,59.7653675,8.01, 520898
P010+79,10.1568291667,78.6756477778,0.0,None
P112+82,112.444083333,81.9503344444,0.0,None
P166+04,166.068820833,4.4956875,0.0,None
P300+08,300.831454167,7.83567805556,0.0,None
P336+01,336.6579375,0.601230555556,0.0,None
P336+03,336.674954167,3.11150555556,0.0,None
P275+60,275.032445833,60.3474941667,0.0,None
P275+63,275.6723375,62.8607483333,8.01, 532301
P004+33,4.28135416667,33.4723805556,8.01, 565493
P163+35,163.707595833,34.6035547222,0.0,None
P109+44,109.076208333,44.3284977778,0.0,None
P087+39,87.3464041667,39.1631469444,0.0,None
P10Hetdex,170.43705,49.74803,8.01, 229625
P011+41,11.3848666667,41.0638447222,0.0,None
P073+42,73.4367208333,41.5720652778,0.0,None
P212+25,212.865879167,24.8243094444,0.0,None
P073+47,73.3094625,46.5905255556,0.0,None
P219+78,219.4212625,77.5412577778,0.0,None
P279+10,279.033895833,10.1809230556,0.0,None
P349+71,349.157566667,70.9787291667,0.0,None
P236+05,236.19245,4.87749027778,0.0,None
P021+61,21.1119083333,61.223585,0.0,None
P068+69,68.688525,69.1359844444,0.0,None
P114+64,114.214875,64.4342361111,0.0,None
P193+80,193.0674,79.8979052778,0.0,None
P262+13,262.438725,12.5749355556,0.0,None
P020+66,20.2091416667,66.2329502778,0.0,None
P223+42,223.3283625,42.4521138889,8.01, 399641
P124+22,124.600583333,21.8355388889,0.0,None
P317+33,317.837916667,33.0738344444,0.0,None
P318+31,318.051816667,30.56565,0.0,None
P160+35,160.564666667,34.5868605556,0.0,None
P162+30,162.568304167,29.5777388889,0.0,None
P318+36,318.666341667,35.5906247222,0.0,None
P099+59,99.8299208333,59.3243466667,0.0,None
P318+38,318.0762375,38.095625,0.0,None
P126+65,126.236579167,64.5071583333,8.01, 562061
P355+74,355.2552375,73.5382691667,0.0,None
P190+25,190.0594,24.7020608333,0.0,None
P057+04,57.0632958333,3.79554416667,0.0,None
P323+21,323.516141667,20.5710038889,0.0,None
P323+23,323.4069,23.0801669444,0.0,None
P282+40,282.619579167,40.3271513889,0.0,None
P225+22,225.190416667,22.3835877778,0.0,None
P324+58,324.8589,58.2288036111,0.0,None
P131+57,131.703983333,57.0131436111,0.0,None
P146+55,146.735791667,54.5888327778,8.01, 526161
P324+51,324.449875,50.6973666667,0.0,None
P146+50,146.905383333,49.5713611111,9.0, 368784
P246+05,246.58455,4.94128555556,0.0,None
P125+85,125.603416667,84.5095311111,0.0,None
P317+23,317.78025,23.0333288889,0.0,None
P317+21,317.987229167,20.5249644444,0.0,None
P075+82,75.735625,81.7037430556,0.0,None
P292+00,292.65355,0.241618888889,0.0,None
P292+03,292.613895833,2.75153583333,0.0,None
P003+11,3.2812875,10.8729608333,0.0,None
P086+19,86.9207333333,19.0804597222,0.0,None
P179+72,179.21995,72.3180369444,0.0,None
P025+24,25.4348541667,23.6152511111,0.0,None
P153+25,153.045720833,24.5068130556,0.0,None
P103+04,103.767791667,4.13436416667,0.0,None
P340+08,340.03975,8.16099722222,0.0,None
P283+53,283.220091667,52.8796119444,0.0,None
P008+08,8.8132625,8.41094472222,0.0,None
P342+06,342.767795833,5.674325,0.0,None
P066+64,66.4728,64.1031761111,0.0,None
P342+08,342.6548,8.18340972222,0.0,None
P249+25,249.976858333,25.0435038889,0.0,None
P340+06,340.166629167,5.65173972222,0.0,None
P056+24,56.5430583333,23.8725277778,0.0,None
P056+26,56.59,26.3828916667,0.0,None
P106+12,106.228525,11.6808730556,0.0,None
P069+62,69.8487083333,61.6201972222,0.0,None
P290+08,290.380945833,7.75492138889,0.0,None
P6,166.19458,49.74803,8.68, 259779
P290+03,290.022495833,2.73182055556,0.0,None
P001+16,1.88456666667,15.8811036111,0.0,None
P290+00,290.065091667,0.221924444444,0.0,None
P331+13,331.464129167,13.1077580556,0.0,None
P290+05,290.762916667,5.24763527778,0.0,None
P205+42,205.797766667,42.3547611111,8.68, 342954
P317+46,317.532391667,45.6204727778,0.0,None
P128+37,128.907929167,36.9206686111,0.0,None
P210+05,210.2162875,4.72911583333,0.0,None
P309+63,309.891379167,63.12295,0.0,None
P060+21,60.5576666667,21.3940444444,0.0,None
P274+33,274.672416667,32.7400444444,0.0,None
P127+04,127.127125,4.27982888889,0.0,None
P279+20,279.330083333,20.2235083333,0.0,None
P160+47,160.4282,47.1347063889,8.01, 374347
P291+65,291.555133333,65.4866980556,0.0,None
P160+42,160.34,42.1149988889,8.01, 402784
P196+62,196.8516125,62.3807716667,0.0,None
P128+42,128.971283333,41.9407666667,0.0,None
P067+52,67.6165083333,51.5669416667,0.0,None
P314+43,314.996758333,43.0898522222,0.0,None
P297+30,297.026666667,30.3967222222,0.0,None
P327+38,327.950433333,38.1782827778,0.0,None
P070+29,70.5385666667,29.0008908333,0.0,None
P327+33,327.109445833,33.1513566667,0.0,None
P327+31,327.074641667,30.6410952778,0.0,None
P134+52,134.6087625,52.0114747222,0.0,None
P229+10,229.091291667,9.85578194444,0.0,None
P300+03,300.3884,2.81180055556,0.0,None
P015+61,15.7359833333,61.1772708333,0.0,None
P072+44,72.9578375,44.0782327778,0.0,None
P141+57,141.223970833,57.0673541667,0.0,None
P030+31,30.4388916667,31.1879111111,8.01, 554935
P332+16,332.299645833,15.6251777778,0.0,None
P005+46,5.83157083333,46.0350894444,0.0,None
P339+01,339.246504167,0.623602777778,0.0,None
P339+03,339.267233333,3.13377583333,0.0,None
P332+18,332.1933875,18.1342377778,0.0,None
P243+50,243.239641667,50.0990008333,8.01, 516356
P152+45,152.603766667,44.5831261111,8.01, 351634
P152+47,152.819095833,47.0938769444,8.01, 351632
P343+23,343.115945833,23.2482119444,0.0,None
P334+18,334.917441667,18.1574936111,0.0,None
P341+01,341.835091667,0.645669722222,0.0,None
P334+16,334.989,15.6479688889,8.01, 544935
P334+11,334.299608333,10.6217730556,0.0,None
P334+13,334.122004167,13.1304216667,0.0,None
P272+43,272.570716667,42.7644252778,0.0,None
P315+63,315.628208333,63.1696586111,0.0,None
P272+40,272.440416667,40.2537316667,0.0,None
P248+35,248.863379167,35.0761613889,0.0,None
